area,price,title,community,link,time,Latitude,model
88平,14800,世茂滨江花园，一室小户型，看房客户多，看房有钥匙,世茂滨江花园,/zufang/shz3941769.html,2017.05.05上架,"[u'121.520399', u'31.227414']",1室2厅
104平,7500,钥匙在链家，视野很好，近地铁，2室2厅1卫,证大家园（公寓）,/zufang/shz3939290.html,2017.05.04上架,"[u'121.6028134', u'31.28632734']",2室2厅
50平,5700,新泾一村，真实在租，2室1厅1卫，交通便利,新泾一村,/zufang/shz3938380.html,2017.05.03上架,"[u'121.376465', u'31.223912']",2室1厅
56平,4300,光线充足，上门实拍，钥匙房，简约二室,凌兆新村（凌兆路586弄）,/zufang/shz3936960.html,2017.05.03上架,"[u'121.5085575', u'31.14993417']",2室1厅
37平,3600,如您所见，温馨之家，钥匙在店，生活很便利,控江路1200弄,/zufang/shz3936902.html,2017.05.03上架,"[u'121.533023', u'31.284686']",1室1厅
172平,18000,光线充足，一链倾城，舒适三室，生活很便利,永新花苑,/zufang/shz3936718.html,2017.05.03上架,"[u'121.449225', u'31.199543']",3室2厅
100平,11500,生活很便利，有钥匙房源，最近看房多，空气清新,徐汇苑,/zufang/shz3936280.html,2017.05.03上架,"[u'121.450635', u'31.184233']",2室2厅
67平,5000,最近看房多，1室2厅，上下楼方便，高清照片,中芯花园（公寓）,/zufang/shz3931585.html,2017.05.01上架,"[u'121.625275', u'31.223134']",1室2厅
99平,6300,上门实勘，低楼层，看房有钥匙，2室2厅2卫,阳城花园,/zufang/shz3930586.html,2017.05.06上架,"[u'121.432457', u'31.290413']",2室2厅
96平,7500,光鸿苑，好楼层，两室户，有钥匙方便看,光鸿苑,/zufang/shz3930176.html,2017.04.30上架,"[u'121.521795', u'31.205495']",2室2厅
92平,8800,南天大楼，有钥匙房源，享受好房，高区景观好,南天大楼,/zufang/shz3929163.html,2017.04.29上架,"[u'121.448689', u'31.19694']",2室2厅
63平,12000,出行方便，受欢迎好房，钥匙在链家，1室1厅,南京西路公馆,/zufang/shz3928358.html,2017.04.29上架,"[u'121.447019', u'31.227384']",1室1厅
63平,5800,低区出入方便，人气房源，如您所见，精致户型,田林九村,/zufang/shz3928200.html,2017.04.29上架,"[u'121.4280107', u'31.17986374']",2室1厅
86平,5200,地铁沿线，看房客户多，视野很好，看房有钥匙,众众德尚世嘉,/zufang/shz3928086.html,2017.04.29上架,"[u'121.40995', u'31.079353']",2室2厅
41平,3600,最近看房多，光线非常好，放心好房，链家有钥匙,南杨小区（长清路）,/zufang/shz3928011.html,2017.04.29上架,"[u'121.498509', u'31.165334']",1室1厅
78平,3000,两室户，附近有地铁，光线棒，南北通透,高乐小区,/zufang/shz3927358.html,2017.04.29上架,"[u'121.240291', u'31.023244']",2室1厅
116平,9500,闹中取静，多次带看，链家好房，近地铁,皇朝别墅,/zufang/shz3927063.html,2017.04.28上架,"[u'121.370088', u'31.193476']",3室2厅
65平,4000,祁连四村，有钥匙房源，如您所见，生活很便利,祁连四村,/zufang/shz3926757.html,2017.04.28上架,"[u'121.3885615', u'31.32267902']",2室1厅
78平,5200,真实在租，受欢迎好房，有钥匙，附近有地铁,锦绣河山,/zufang/shz3925474.html,2017.04.28上架,"[u'121.5656737', u'31.25317057']",2室1厅
135平,16000,好房好心情，3室2厅，有钥匙方便看，好楼层,徐家汇花园,/zufang/shz3925113.html,2017.04.28上架,"[u'121.453761', u'31.199951']",3室2厅
83平,8500,强生花苑，两室户，有钥匙，空气清新,强生花苑,/zufang/shz3924163.html,2017.04.27上架,"[u'121.451516', u'31.182583']",2室2厅
83平,16500,仁恒滨江园，有钥匙房源，最近看房多，出行方便,仁恒滨江园,/zufang/shz3923359.html,2017.04.27上架,"[u'121.514066', u'31.236233']",2室2厅
67平,6500,2室1厅1卫，实地看房，好房待租，采光棒,开发浦东,/zufang/shz3922826.html,2017.04.26上架,"[u'121.524557', u'31.230854']",2室1厅
55平,5300,链家房源，交通方便，受欢迎好房，温馨一室,越纪公寓,/zufang/shz3922554.html,2017.04.26上架,"[u'121.49756', u'31.207484']",1室1厅
35平,3500,一链倾城，高区采光好，小户型，地铁沿线,何家宅小区,/zufang/shz3919984.html,2017.04.25上架,"[u'121.48269', u'31.280439']",1室1厅
90平,9500,实业公寓，高区阳光房，最近看房多，地铁沿线,实业公寓,/zufang/shz3919668.html,2017.04.25上架,"[u'121.443125', u'31.19925']",2室1厅
23平,3800,丽园新村，温馨之家，看房方便，最近看房多,丽园新村,/zufang/shz3917826.html,2017.04.24上架,"[u'121.4901224', u'31.21116388']",1室0厅
58平,5500,天道俪晶国际公寓，高区景观好，地铁沿线，看房有钥匙,天道俪晶国际公寓,/zufang/shz3917367.html,2017.04.23上架,"[u'121.469625', u'31.261422']",1室1厅
137平,16000,耀江花园，出行方便，放心好房，人气房源,耀江花园,/zufang/shz3915255.html,2017.04.22上架,"[u'121.499241', u'31.20454']",3室2厅
147平,18000,有钥匙，房型正气，最近看房多，空气清新,陆家嘴中央公寓,/zufang/shz3914059.html,2017.04.22上架,"[u'121.547503', u'31.220429']",3室2厅
90平,14000,陆家嘴中央公寓，实地看房，简约二室，出行方便,陆家嘴中央公寓,/zufang/shz3912550.html,2017.04.21上架,"[u'121.547503', u'31.220429']",2室2厅
89平,4200,保利西子湾，光线非常好，链家房源，地铁沿线,保利西子湾,/zufang/shz3912028.html,2017.04.21上架,"[u'121.241032', u'31.066142']",2室2厅
166平,23000,尚海湾豪庭，有钥匙方便看，3房出租，生活很便利,尚海湾豪庭,/zufang/shz3911544.html,2017.04.20上架,"[u'121.464609', u'31.185062']",3室2厅
123平,13800,达安花园，高清照片，链家好房，南北直通,达安花园,/zufang/shz3910672.html,2017.06.20上架,"[u'121.43529', u'31.236859']",3室2厅
102平,8500,中环明珠，两室户，交通方便，南北户型,中环明珠,/zufang/shz3909987.html,2017.04.20上架,"[u'121.488277', u'31.294785']",2室2厅
72平,4300,有钥匙，上门实拍，多次带看，交通便利,绿茵苑（浦东）,/zufang/shz3908492.html,2017.07.16上架,"[u'121.5072719', u'31.15651089']",2室1厅
79平,6500,有钥匙方便看，链家好房，近地铁，最近看房多,金中苑,/zufang/shz3906699.html,2017.04.18上架,"[u'121.498457', u'31.20793']",2室1厅
106平,8800,真实在租，附近有地铁，有钥匙，看房客户多,九歌上郡,/zufang/shz3906660.html,2017.04.18上架,"[u'121.388023', u'31.171133']",2室2厅
68平,7500,虹南大楼，钥匙在店，适合自住，近地铁,虹南大楼,/zufang/shz3905421.html,2017.04.17上架,"[u'121.425058', u'31.20162']",2室1厅
59平,4300,秀枫翠谷，低区出入方便，钥匙房，好房好心情,秀枫翠谷,/zufang/shz3904967.html,2017.04.16上架,"[u'121.3714476', u'31.16461677']",1室1厅
144平,13500,大唐盛世花园，放心好房，有钥匙，地铁沿线,大唐盛世花园,/zufang/shz3904945.html,2017.04.16上架,"[u'121.566444', u'31.213217']",3室2厅
99平,9200,宝华现代城，实地看房，地铁沿线，好房好心情,宝华现代城,/zufang/shz3902698.html,2017.04.15上架,"[u'121.46034', u'31.286871']",2室2厅
60平,6500,链家有钥匙，最近看房多，近地铁，如您所见,高荣小区,/zufang/shz3900128.html,2017.04.14上架,"[u'121.438672', u'31.233619']",2室0厅
38平,5300,房型正气，视野很好，好房待租，生活很便利,泉东（二）小区,/zufang/shz3897357.html,2017.04.13上架,"[u'121.52627', u'31.231159']",2室0厅
22平,3500,控江路1200弄，人气房源，1室1厅，链家好房,控江路1200弄,/zufang/shz3888806.html,2017.04.08上架,"[u'121.533023', u'31.284686']",1室1厅
96平,10500,近地铁，多次带看，钥匙房，上下楼方便,明珠家园（黄浦）,/zufang/shz3888107.html,2017.04.08上架,"[u'121.494474', u'31.208599']",2室2厅
45平,6500,宜山路400弄，房型正气，采光好，高清实拍,宜山路400弄,/zufang/shz3887841.html,2017.04.08上架,"[u'121.4352988', u'31.1936201']",2室1厅
111平,10000,光线充足，如您所见，改善住房，钥匙在店,中远两湾城,/zufang/shz3887146.html,2017.04.08上架,"[u'121.451405', u'31.259226']",3室2厅
64平,4500,怡佳苑，高区采光好，看房客户多，有钥匙,怡佳苑,/zufang/shz3883363.html,2017.04.06上架,"[u'121.544605', u'31.302438']",2室1厅
159平,15000,3房出租，好房好心情，有钥匙房源，最近看房多,江临天下,/zufang/shz3882240.html,2017.04.05上架,"[u'121.518117', u'31.232224']",3室2厅
113平,13000,实地看房，高清照片，空气清新，近地铁,圣约翰名邸,/zufang/shz3879663.html,2017.07.21上架,"[u'121.420391', u'31.225093']",2室2厅
80平,7200,驰骋大楼，空气清新，链家房源，2室1厅,驰骋大楼,/zufang/shz3878839.html,2017.04.03上架,"[u'121.500082', u'31.20924']",2室1厅
43平,8000,华山花苑，低楼层，钥匙在链家，多次带看,华山花苑,/zufang/shz3878231.html,2017.04.03上架,"[u'121.441888', u'31.209932']",1室1厅
117平,14000,亚都国际名园，链家好房，有钥匙，最近看房多,亚都国际名园,/zufang/shz3878117.html,2017.04.03上架,"[u'121.444404', u'31.194692']",2室2厅
127平,12000,中远两湾城，钥匙在链家，人气房源，享受好房,中远两湾城,/zufang/shz3878041.html,2017.04.03上架,"[u'121.451405', u'31.259226']",3室2厅
72平,5200,多次带看，好楼层，看房有钥匙，交通便利,华东花苑,/zufang/shz3877135.html,2017.04.02上架,"[u'121.440219', u'31.154983']",2室1厅
48平,6200,南北直通，视野开阔，实地看房，如您所见,梅园六街坊,/zufang/shz3873455.html,2017.04.01上架,"[u'121.5337602', u'31.24132805']",2室1厅
151平,16500,链家好房，钥匙房，3房出租，光线充足,亚都国际名园,/zufang/shz3871430.html,2017.03.31上架,"[u'121.444404', u'31.194692']",3室2厅
167平,28000,仁恒滨江园，有爱有家，附近有地铁，上门实勘,仁恒滨江园,/zufang/shz3869748.html,2017.03.30上架,"[u'121.514066', u'31.236233']",3室2厅
90平,3300,西上海名邸，2室2厅1卫，高清大图，享受好房,西上海名邸,/zufang/shz3866617.html,2017.03.28上架,"[u'121.175161', u'31.29221']",2室2厅
31平,4900,东昌新村，附近有地铁，采光好，人气房源,东昌新村,/zufang/shz3864660.html,2017.03.27上架,"[u'121.51825', u'31.23831918']",1室0厅
141平,13000,3房出租，有爱有家，看房有钥匙，多次带看,陆家嘴花园（二期）,/zufang/shz3863333.html,2017.03.26上架,"[u'121.548948', u'31.236296']",3室2厅
103平,9300,光线非常好，如您所见，钥匙在店，实地看房,九歌上郡,/zufang/shz3862928.html,2017.03.26上架,"[u'121.388023', u'31.171133']",2室2厅
90平,13000,古北嘉年华庭，实地看房，好房好心情，视野开阔,古北嘉年华庭,/zufang/shz3861154.html,2017.03.25上架,"[u'121.414621', u'31.199624']",1室1厅
44平,6700,永太小区，低楼层，有钥匙方便看，链家好房,永太小区,/zufang/shz3855248.html,2017.03.22上架,"[u'121.462986', u'31.215401']",1室1厅
147平,17000,世茂滨江花园，两室户，附近有地铁，高清大图,世茂滨江花园,/zufang/shz3852829.html,2017.03.21上架,"[u'121.520399', u'31.227414']",2室2厅
61平,4800,高区阳光房，钥匙在店，最近看房多，交通便利,连波路228弄,/zufang/shz3850973.html,2017.03.20上架,"[u'121.5598016', u'31.19786976']",2室1厅
82平,3000,受欢迎好房，高区阳光房，南北直通，2室1厅1卫,馨佳园（韶山路418弄）,/zufang/shz3848237.html,2017.04.07上架,"[u'121.3722824', u'31.37106665']",2室1厅
55平,4500,凌兆新村，2室1厅，受欢迎好房，闹中取静,凌兆新村（上浦路69弄）,/zufang/shz3843175.html,2017.03.17上架,"[u'121.4967614', u'31.15063417']",2室1厅
45平,5200,德怡苑，看房方便，受欢迎好房，近地铁,德怡苑,/zufang/shz3839781.html,2017.03.15上架,"[u'121.439901', u'31.249149']",1室1厅
69平,10000,虹桥万博花园，真实在租，出行方便，钥匙在店,虹桥万博花园,/zufang/shz3838564.html,2017.03.15上架,"[u'121.406732', u'31.223185']",1室2厅
85平,12000,盛世年华，生活很便利，最近看房多，链家房源,盛世年华,/zufang/shz3835545.html,2017.03.13上架,"[u'121.545231', u'31.234402']",2室2厅
180平,16500,多次带看，南北通，大气四室，有钥匙方便看,浦东世纪花园（公寓）,/zufang/shz3834293.html,2017.03.12上架,"[u'121.562603', u'31.216895']",4室2厅
52平,9200,钥匙房，一链倾城，温馨之家，交通便利,凯欣豪园,/zufang/shz3834289.html,2017.03.12上架,"[u'121.424661', u'31.222694']",1室0厅
100平,14000,福源汇居，地铁沿线，有钥匙，光线充足,福源汇居,/zufang/shz3831687.html,2017.03.11上架,"[u'121.447444', u'31.195071']",2室2厅
35平,4100,好楼层，如您所见，上门实勘，1室0厅1卫,商业二村,/zufang/shz3831540.html,2017.03.11上架,"[u'121.486529', u'31.288567']",1室0厅
110平,14000,圣美邸，真实在租，看房客户多，有钥匙方便看,圣美邸,/zufang/shz3828333.html,2017.03.10上架,"[u'121.419558', u'31.197978']",2室2厅
98平,8500,钥匙在店，光线充足，人气房源，生活很便利,东方龙苑,/zufang/shz3827412.html,2017.05.10上架,"[u'121.538146', u'31.20674']",2室2厅
142平,16000,东淮海公寓，链家有钥匙，多次带看，3房出租,东淮海公寓,/zufang/shz3823476.html,2017.03.08上架,"[u'121.491527', u'31.23342']",3室2厅
71平,7000,银星名庭，好楼层，上门实拍，放心好房,银星名庭,/zufang/shz3821750.html,2017.03.07上架,"[u'121.4435652', u'31.17569437']",2室1厅
49平,4300,西凌新邨，温馨之家，出行方便，链家有钥匙,西凌新邨,/zufang/shz3820880.html,2017.03.07上架,"[u'121.492813', u'31.210359']",1室1厅
102平,19000,有钥匙方便看，光线充足，放心好房，生活很便利,仁恒滨江园,/zufang/shz3816915.html,2017.03.05上架,"[u'121.514066', u'31.236233']",2室2厅
126平,14000,高清实拍，链家有钥匙，受欢迎好房，交通便利,嘉园,/zufang/shz3809751.html,2017.03.02上架,"[u'121.442637', u'31.230688']",3室2厅
58平,4400,东苑怡景园，高清照片，上下楼方便，地铁沿线,东苑怡景园,/zufang/shz3794875.html,2017.02.24上架,"[u'121.404825', u'31.157183']",1室1厅
148平,14000,陆家嘴花园，好房好心情，上下楼方便，多次带看,陆家嘴花园（二期）,/zufang/shz3793071.html,2017.02.23上架,"[u'121.548948', u'31.236296']",3室2厅
63平,2700,金平小区，出行方便，人气房源，有钥匙,金平小区,/zufang/shz3781673.html,2017.02.18上架,"[u'121.4201544', u'31.01986589']",2室1厅
152平,16000,有钥匙，高清大图，3室2厅2卫，实地看房,绿地名人坊,/zufang/shz3775925.html,2017.02.16上架,"[u'121.504469', u'31.223803']",3室2厅
70平,7000,实地看房，闹中取静，链家有钥匙，出行方便,滨江大楼,/zufang/shz3769285.html,2017.02.14上架,"[u'121.5218271', u'31.22226537']",2室1厅
43平,4100,长白三村，有爱有家，钥匙房，多次带看,长白三村,/zufang/shz3763648.html,2017.02.11上架,"[u'121.546211', u'31.293791']",1室1厅
43平,3700,小户型，链家房源，最近看房多，好楼层,延吉六村,/zufang/shz3761248.html,2017.02.10上架,"[u'121.5431623', u'31.29708757']",1室1厅
102平,9000,2室2厅，有钥匙，好房好心情，地铁沿线,金羽名庭,/zufang/shz3758028.html,2017.02.09上架,"[u'121.563539', u'31.243425']",2室2厅
145平,14999,有钥匙，多次带看，如您所见，3室2厅,通汇公寓,/zufang/shz3752147.html,2017.08.11上架,"[u'121.446223', u'31.194317']",3室2厅
96平,7400,桃林小区，有钥匙方便看，附近有地铁，上门实拍,桃林小区,/zufang/shz3736779.html,2017.01.22上架,"[u'121.552138', u'31.237232']",2室2厅
50平,5000,一室小户型，有钥匙房源，视野很好，近地铁,公安大楼（徐汇）,/zufang/shz3734048.html,2017.01.19上架,"[u'121.45131', u'31.205519']",1室1厅
156平,19000,交通方便，多次带看，2室2厅2卫，空气清新,世茂滨江花园,/zufang/shz3728695.html,2017.01.16上架,"[u'121.520399', u'31.227414']",2室2厅
77平,5500,低楼层，上门实拍，南北户型，一链倾城,东陆新村五街坊,/zufang/shz3726514.html,2017.01.15上架,"[u'121.5991891', u'31.28462762']",2室2厅
276平,31000,世茂滨江花园，享受好房，光线充足，钥匙房,世茂滨江花园,/zufang/shz3724986.html,2017.01.14上架,"[u'121.520399', u'31.227414']",4室2厅
